Date,Open,High,Low,Close,Adj Close,Volume
2018-05-27,407.600006,407.600006,395.000000,404.000000,401.772156,108693748
2018-06-03,413.000000,431.600006,408.799988,415.000000,412.711517,133994128
2018-06-10,420.000000,422.399994,408.399994,410.000000,407.739075,80924916
2018-06-17,410.000000,410.000000,391.200012,397.399994,395.208527,97847210
2018-06-24,395.000000,397.799988,373.399994,393.799988,391.628387,135418271
2018-07-01,393.799988,395.000000,379.200012,386.600006,384.468109,72700194
2018-07-08,394.200012,398.000000,375.000000,381.000000,378.898987,97412794
2018-07-15,383.600006,386.200012,371.600006,376.600006,374.523285,67347510
2018-07-22,377.600006,382.799988,369.200012,373.000000,370.943085,96245467
2018-07-29,370.000000,370.799988,340.399994,349.799988,347.871033,159148615
2018-08-05,357.799988,375.600006,348.600006,370.000000,367.959656,111179435
2018-08-12,363.000000,364.600006,319.000000,337.000000,335.141632,206353197
2018-08-19,343.200012,363.200012,342.399994,354.000000,352.047882,124307790
2018-08-26,359.399994,368.799988,338.000000,340.000000,338.125092,113942062
2018-09-02,333.399994,341.000000,309.600006,316.799988,315.053009,161403426
2018-09-09,318.799988,331.799988,305.200012,330.000000,328.180206,135574149
2018-09-16,325.000000,334.399994,311.000000,334.399994,332.555969,113715251
2018-09-23,332.200012,333.200012,321.200012,323.200012,321.417755,78049435
2018-09-30,323.200012,325.000000,302.399994,305.000000,303.318085,78693488
2018-10-07,305.799988,306.799988,265.000000,288.399994,286.809631,203659303
2018-10-14,291.600006,291.600006,273.200012,282.000000,280.444946,99914226
2018-10-21,282.000000,293.799988,259.399994,260.000000,258.566223,143081588
2018-10-28,264.600006,303.799988,251.399994,303.600006,301.925842,195850680
2018-11-04,294.600006,301.799988,278.200012,279.200012,277.660400,135692947
2018-11-11,275.399994,291.399994,260.000000,290.399994,288.798615,154046053
2018-11-18,293.000000,297.600006,277.000000,291.200012,289.594208,89435543
2018-11-25,293.000000,320.799988,291.799988,312.000000,310.279510,138160665
2018-12-02,328.000000,328.399994,303.799988,310.600006,308.887207,148809019
2018-12-09,304.200012,320.799988,303.600006,308.799988,307.097137,81757450
2018-12-16,310.799988,318.600006,297.000000,315.200012,313.461853,105146437
2018-12-23,315.200012,316.799988,307.000000,310.000000,308.290527,43767976
2018-12-30,310.000000,317.200012,300.399994,310.600006,308.887207,61362237
2019-01-06,318.000000,334.600006,312.000000,331.200012,329.373627,118087703
2019-01-13,329.600006,338.000000,320.200012,337.000000,335.141632,91128089
2019-01-20,338.000000,344.399994,326.799988,343.799988,341.904144,105161540
2019-01-27,344.399994,352.000000,336.799988,348.000000,346.080963,89289814
2019-02-03,349.000000,349.000000,338.000000,345.600006,343.694214,20758938
2019-02-10,346.000000,353.000000,331.200012,333.799988,331.959259,93066072
2019-02-17,335.000000,344.200012,334.799988,344.000000,342.103027,64000780
2019-02-24,348.000000,348.799988,333.399994,336.200012,334.346069,82521646
2019-03-03,337.000000,370.000000,335.000000,347.000000,345.086487,138223697
2019-03-10,350.000000,363.600006,347.399994,359.000000,357.020294,75022234
2019-03-17,361.200012,371.200012,357.600006,365.000000,362.987213,97636639
2019-03-24,352.799988,361.799988,347.000000,361.000000,359.009277,79244804
2019-03-31,367.799988,379.600006,364.799988,376.000000,373.926575,69561538
2019-04-07,380.000000,400.399994,375.799988,393.799988,391.628387,92781905
2019-04-14,395.600006,398.399994,385.000000,391.600006,389.440552,52953355
2019-04-21,391.600006,397.799988,380.000000,384.000000,381.882446,56959316
2019-04-28,384.000000,391.799988,384.000000,387.799988,385.661499,41815687
2019-05-05,373.000000,395.000000,370.200012,382.000000,379.893494,119961237
2019-05-12,382.000000,382.000000,355.000000,355.799988,353.837952,88774758
2019-05-19,349.600006,352.600006,323.200012,324.799988,323.894836,127196632
2019-05-26,321.399994,332.399994,316.799988,326.000000,325.091492,100702120
2019-06-02,329.799988,335.799988,326.000000,330.399994,329.479218,70747042
2019-06-09,335.000000,345.000000,327.200012,330.000000,329.080353,93678601
2019-06-16,331.799988,357.399994,328.600006,354.399994,353.412354,85459193
2019-06-23,354.600006,357.399994,343.000000,352.600006,351.617371,56840579
2019-06-30,352.600006,367.799988,352.600006,359.799988,358.797302,44814033
2019-07-07,355.000000,360.799988,347.000000,355.000000,354.010681,49742067
2019-07-14,356.000000,364.600006,349.799988,361.799988,360.791718,50424032
2019-07-21,359.000000,376.000000,355.799988,370.200012,369.168335,60778874
2019-07-28,367.799988,377.799988,355.200012,355.799988,354.808441,69972707
2019-08-04,350.000000,351.000000,328.200012,338.399994,337.456940,106175161
2019-08-11,339.000000,345.000000,325.799988,326.399994,325.490387,96717700
2019-08-18,330.799988,339.799988,330.000000,334.200012,333.268646,70071721
2019-08-25,323.000000,327.799988,312.200012,324.799988,323.894836,107765003
2019-09-01,327.600006,346.000000,325.000000,343.399994,342.442993,84829092
2019-09-08,345.799988,351.000000,338.799988,349.600006,348.625732,60515755
2019-09-15,346.000000,346.600006,334.200012,337.600006,336.659180,68653200
2019-09-22,336.399994,338.399994,328.000000,329.399994,328.482025,59728111
2019-09-29,324.000000,332.399994,320.000000,322.799988,321.900391,60407470
2019-10-06,322.799988,328.000000,317.399994,324.799988,323.894836,69064350
2019-10-13,327.000000,334.200012,324.000000,331.000000,330.077576,72410868
2019-10-20,329.600006,330.200012,316.600006,316.600006,315.717712,78513200
2019-10-27,316.399994,323.799988,314.600006,321.600006,320.703766,77244120
2019-11-03,322.000000,335.200012,322.000000,327.200012,326.288177,82141910
2019-11-10,327.000000,331.600006,318.000000,320.000000,319.108215,86201560
2019-11-17,322.000000,337.600006,320.799988,333.600006,332.670319,88177140
2019-11-24,341.799988,342.000000,329.000000,331.799988,330.875336,90578170
2019-12-01,335.000000,336.399994,325.399994,335.600006,334.664764,62530120
2019-12-08,335.000000,361.799988,332.799988,361.000000,359.993958,98916698
2019-12-15,362.799988,380.000000,358.000000,375.200012,374.154388,123454260
2019-12-22,378.000000,385.399994,373.799988,384.000000,382.929871,37212545
2019-12-29,381.399994,390.000000,374.600006,383.000000,381.932648,54011230
2020-01-05,380.000000,399.200012,375.399994,398.600006,397.489197,86577540
2020-01-12,400.000000,413.000000,396.000000,399.000000,397.888062,97777480
2020-01-19,405.000000,405.000000,379.000000,385.799988,384.724823,82810040
2020-01-26,385.799988,389.600006,370.200012,373.000000,371.960510,77006840
2020-02-02,378.000000,402.399994,369.600006,402.399994,401.278564,112199430
2020-02-09,395.600006,420.000000,395.000000,415.000000,413.843475,89100580
2020-02-16,410.600006,419.799988,400.000000,401.000000,399.882477,70242390
2020-02-23,393.200012,403.799988,384.399994,386.000000,384.924286,116683400
2020-03-01,384.600006,406.799988,384.600006,395.799988,394.696960,121889230
2020-03-08,380.000000,389.399994,336.000000,365.000000,363.982819,183910890
2020-03-15,356.000000,364.399994,325.200012,359.600006,358.597870,248303310
2020-03-22,340.200012,390.000000,340.200012,382.399994,381.334320,169592100
2020-03-29,371.799988,386.000000,369.600006,376.399994,375.351044,94061430
2020-04-05,380.000000,391.399994,376.600006,391.399994,390.309235,63663420
2020-04-12,391.399994,419.600006,391.399994,409.600006,408.458527,105184190
2020-04-19,409.600006,415.000000,396.000000,406.399994,405.267426,83625400
2020-04-26,412.799988,419.000000,410.200012,417.000000,415.837891,42054330
2020-05-03,408.799988,418.200012,400.000000,418.200012,417.034576,91336770
2020-05-10,425.000000,447.000000,420.000000,421.200012,420.026215,137291800
2020-05-17,419.000000,440.000000,410.000000,412.399994,412.399994,118319480
2020-05-24,410.000000,428.399994,404.000000,410.399994,410.399994,114999310
2020-05-31,419.399994,437.399994,419.200012,434.200012,434.200012,105871460
2020-06-07,435.000000,455.399994,427.000000,441.000000,441.000000,116545490
2020-06-14,435.000000,465.600006,432.200012,460.399994,460.399994,96497355
2020-06-21,460.000000,505.000000,459.200012,485.000000,485.000000,98233370
2020-06-28,481.000000,529.000000,481.000000,524.500000,524.500000,97008706
2020-07-05,524.000000,564.000000,512.000000,546.500000,546.500000,125620730
2020-07-12,540.500000,556.000000,511.000000,521.000000,521.000000,112658310
2020-07-19,521.000000,564.000000,513.000000,528.000000,528.000000,110241000
2020-07-26,530.000000,550.000000,515.000000,534.000000,534.000000,82040580
2020-08-02,536.000000,564.000000,499.399994,527.500000,527.500000,136827920
2020-08-09,510.000000,531.000000,501.000000,506.500000,506.500000,138273380
2020-08-16,508.500000,524.500000,502.000000,518.000000,518.000000,71895030
2020-08-23,537.500000,560.000000,535.000000,540.500000,540.500000,100626810
2020-08-30,554.500000,555.000000,513.000000,518.000000,518.000000,106089630
2020-09-06,516.000000,524.500000,501.500000,516.000000,516.000000,80738250
2020-09-13,521.500000,538.500000,510.500000,525.000000,525.000000,74258600
2020-09-20,522.000000,527.500000,502.000000,503.500000,503.500000,63149580
2020-09-27,505.000000,520.000000,503.500000,511.500000,511.500000,32616390
2020-10-04,530.000000,545.000000,521.500000,539.500000,539.500000,60932229
2020-10-11,545.000000,574.000000,543.500000,557.000000,557.000000,70650870
2020-10-18,562.000000,573.000000,553.000000,561.500000,561.500000,52137796
2020-10-25,565.000000,614.000000,560.500000,591.000000,591.000000,100972290
2020-11-01,593.000000,627.000000,573.500000,614.500000,614.500000,108258160
2020-11-08,630.500000,633.000000,551.000000,602.000000,602.000000,180295200
2020-11-13,590.000000,602.000000,581.000000,602.000000,602.000000,28455415
